wave,posterior,var,xwaveid
8,0,lssupvl,0112407
-6,0,ghmh,0112659
-5,0,ghmh,0112659
-4,0,ghmh,0112659
-3,0.0274,ghmh,0112659
-2,0.1907,ghmh,0112659
-1,0.1245,ghmh,0112659
0,0.0986,ghmh,0112659
1,0.047,ghmh,0112659
2,0.2344,ghmh,0112659
3,0.1173,ghmh,0112659
4,0.0329,ghmh,0112659
5,0.0415,ghmh,0112659
6,0.0543,ghmh,0112659
7,0,ghmh,0112659
8,0,ghmh,0112659
-6,0,losat,0112659
-5,0,losat,0112659
-4,0,losat,0112659
-3,0.6314,losat,0112659
-2,0.2401,losat,0112659
-1,0.4061,losat,0112659
0,0.2394,losat,0112659
1,0.2636,losat,0112659
2,0.1469,losat,0112659
3,0.1776,losat,0112659
4,0.1867,losat,0112659
5,0.1636,losat,0112659
6,0.2435,losat,0112659
7,0,losat,0112659
8,0,losat,0112659
-6,0,losateo,0112659
-5,0,losateo,0112659
-4,0,losateo,0112659
-3,0.0058,losateo,0112659
-2,0.0056,losateo,0112659
-1,0.006,losateo,0112659
0,0.0059,losateo,0112659
1,0.0035,losateo,0112659
2,0.0043,losateo,0112659
3,0.0046,losateo,0112659
4,0.0031,losateo,0112659
5,0.005,losateo,0112659
6,0.0036,losateo,0112659
7,0,losateo,0112659
8,0,losateo,0112659
-6,0,losatfs,0112659
-5,0,losatfs,0112659
-4,0,losatfs,0112659
-3,0.0064,losatfs,0112659
-2,0.0101,losatfs,0112659
-1,0.018,losatfs,0112659
0,0.0093,losatfs,0112659
1,0.0203,losatfs,0112659
2,0.013,losatfs,0112659
3,0.0108,losatfs,0112659
4,0.0075,losatfs,0112659
5,0.0142,losatfs,0112659
6,0.0054,losatfs,0112659
7,0,losatfs,0112659
8,0,losatfs,0112659
-6,0,losatft,0112659
-5,0,losatft,0112659
-4,0,losatft,0112659
-3,0.0263,losatft,0112659
-2,0.0274,losatft,0112659
-1,0.0284,losatft,0112659
0,0.0232,losatft,0112659
1,0.0355,losatft,0112659
2,0.0242,losatft,0112659
3,0.023,losatft,0112659
4,0.0172,losatft,0112659
5,0.0231,losatft,0112659
6,0.0301,losatft,0112659
7,0,losatft,0112659
8,0,losatft,0112659
-6,0,losathl,0112659
-5,0,losathl,0112659
-4,0,losathl,0112659
-3,0.0362,losathl,0112659
-2,0.0195,losathl,0112659
-1,0.0264,losathl,0112659
0,0.0248,losathl,0112659
1,0.0235,losathl,0112659
2,0.0236,losathl,0112659
3,0.024,losathl,0112659
4,0.0303,losathl,0112659
5,0.034,losathl,0112659
6,0.0748,losathl,0112659
7,0,losathl,0112659
8,0,losathl,0112659
-6,0,losatlc,0112659
-5,0,losatlc,0112659
-4,0,losatlc,0112659
-3,0.0394,losatlc,0112659
-2,0.0314,losatlc,0112659
-1,0.0436,losatlc,0112659
0,0.0383,losatlc,0112659
1,0.0363,losatlc,0112659
2,0.0376,losatlc,0112659
3,0.0485,losatlc,0112659
4,0.0402,losatlc,0112659
5,0.0511,losatlc,0112659
6,0.0787,losatlc,0112659
7,0,losatlc,0112659
8,0,losatlc,0112659
-6,0,losatnl,0112659
-5,0,losatnl,0112659
-4,0,losatnl,0112659
-3,0.017,losatnl,0112659
-2,0.0154,losatnl,0112659
-1,0.0188,losatnl,0112659
0,0.0169,losatnl,0112659
1,0.0101,losatnl,0112659
2,0.0292,losatnl,0112659
3,0.0166,losatnl,0112659
4,0.0235,losatnl,0112659
5,0.0166,losatnl,0112659
6,0.015,losatnl,0112659
7,0,losatnl,0112659
8,0,losatnl,0112659
-6,0,losatsf,0112659
-5,0,losatsf,0112659
-4,0,losatsf,0112659
-3,0.0879,losatsf,0112659
-2,0.0408,losatsf,0112659
-1,0.0283,losatsf,0112659
0,0.0359,losatsf,0112659
1,0.0347,losatsf,0112659
2,0.0353,losatsf,0112659
3,0.0471,losatsf,0112659
4,0.0469,losatsf,0112659
5,0.0635,losatsf,0112659
6,0.0646,losatsf,0112659
7,0,losatsf,0112659
8,0,losatsf,0112659
-6,0,losatyh,0112659
-5,0,losatyh,0112659
-4,0,losatyh,0112659
-3,0.1655,losatyh,0112659
-2,0.0741,losatyh,0112659
-1,0.0858,losatyh,0112659
0,0.0917,losatyh,0112659
1,0.1064,losatyh,0112659
2,0.1775,losatyh,0112659
3,0.041,losatyh,0112659
4,0.1121,losatyh,0112659
5,0.0456,losatyh,0112659
6,0.1212,losatyh,0112659
7,0,losatyh,0112659
8,0,losatyh,0112659
-6,0,lssupac,0112659
-5,0,lssupac,0112659
-4,0,lssupac,0112659
-3,0.0817,lssupac,0112659
-2,0.0475,lssupac,0112659
-1,0.0783,lssupac,0112659
0,0.0823,lssupac,0112659
1,0.1963,lssupac,0112659
2,0.0266,lssupac,0112659
3,0.0586,lssupac,0112659
4,0.0401,lssupac,0112659
5,0.0253,lssupac,0112659
6,0.0282,lssupac,0112659
7,0,lssupac,0112659
8,0,lssupac,0112659
-6,0,lssuplt,0112659
-5,0,lssuplt,0112659
-4,0,lssuplt,0112659
-3,0.035,lssuplt,0112659
-2,0.0344,lssuplt,0112659
-1,0.0356,lssuplt,0112659
0,0.0337,lssuplt,0112659
1,0.0245,lssuplt,0112659
2,0.06,lssuplt,0112659
3,0.0236,lssuplt,0112659
4,0.1691,lssuplt,0112659
5,0.0658,lssuplt,0112659
6,0.092,lssuplt,0112659
7,0,lssuplt,0112659
8,0,lssuplt,0112659
-6,0,lssupnh,0112659
-5,0,lssupnh,0112659
-4,0,lssupnh,0112659
-3,0.2212,lssupnh,0112659
-2,0.0439,lssupnh,0112659
-1,0.0684,lssupnh,0112659
0,0.0504,lssupnh,0112659
1,0.0773,lssupnh,0112659
2,0.0571,lssupnh,0112659
3,0.0614,lssupnh,0112659
4,0.0588,lssupnh,0112659
5,0.0605,lssupnh,0112659
6,0.0725,lssupnh,0112659
7,0,lssupnh,0112659
8,0,lssupnh,0112659
-6,0,lssupvl,0112659
-5,0,lssupvl,0112659
-4,0,lssupvl,0112659
-3,0.0818,lssupvl,0112659
-2,0.04,lssupvl,0112659
-1,0.0697,lssupvl,0112659
0,0.0966,lssupvl,0112659
1,0.0853,lssupvl,0112659
2,0.0394,lssupvl,0112659
3,0.0503,lssupvl,0112659
4,0.0265,lssupvl,0112659
5,0.0311,lssupvl,0112659
6,0.0324,lssupvl,0112659
7,0,lssupvl,0112659
8,0,lssupvl,0112659
-6,0,ghmh,0113769
-5,0,ghmh,0113769
-4,0,ghmh,0113769
-3,0.1922,ghmh,0113769
-2,0.0864,ghmh,0113769
-1,0.4293,ghmh,0113769
0,0.1579,ghmh,0113769
1,0.1199,ghmh,0113769
2,0.1014,ghmh,0113769
3,0.1217,ghmh,0113769
4,0.2011,ghmh,0113769
5,0.1633,ghmh,0113769
6,0.4881,ghmh,0113769
7,0,ghmh,0113769
8,0,ghmh,0113769
-6,0,losat,0113769
-5,0,losat,0113769
-4,0,losat,0113769
-3,0.0407,losat,0113769
-2,0.0296,losat,0113769
-1,0.0292,losat,0113769
0,0.0254,losat,0113769
1,0.0343,losat,0113769
2,0.045,losat,0113769
3,0.0311,losat,0113769
4,0.045,losat,0113769
5,0.0429,losat,0113769
6,0.0469,losat,0113769
7,0,losat,0113769
8,0,losat,0113769
-6,0,losateo,0113769
-5,0,losateo,0113769
-4,0,losateo,0113769
-3,0.0651,losateo,0113769
-2,0.0424,losateo,0113769
-1,0.0335,losateo,0113769
0,0.0454,losateo,0113769
1,0.0379,losateo,0113769
2,0.0465,losateo,0113769
3,0.0511,losateo,0113769
4,0.0516,losateo,0113769
5,0.0278,losateo,0113769
6,0.0595,losateo,0113769
7,0,losateo,0113769
8,0,losateo,0113769
-6,0,losatfs,0113769
-5,0,losatfs,0113769
-4,0,losatfs,0113769
-3,0.0548,losatfs,0113769
-2,0.0374,losatfs,0113769
-1,0.043,losatfs,0113769
0,0.0323,losatfs,0113769
1,0.0388,losatfs,0113769
2,0.0645,losatfs,0113769
3,0.0832,losatfs,0113769
4,0.1182,losatfs,0113769
5,0.0585,losatfs,0113769
6,0.1556,losatfs,0113769
7,0,losatfs,0113769
8,0,losatfs,0113769
-6,0,losatft,0113769
-5,0,losatft,0113769
-4,0,losatft,0113769
-3,0.1164,losatft,0113769
-2,0.1703,losatft,0113769
-1,0.0294,losatft,0113769
0,0.0149,losatft,0113769
1,0.2305,losatft,0113769
2,0.0222,losatft,0113769
3,0.1984,losatft,0113769
4,0.0348,losatft,0113769
5,0.0558,losatft,0113769
6,0.0847,losatft,0113769
7,0,losatft,0113769
8,0,losatft,0113769
-6,0,losathl,0113769
-5,0,losathl,0113769
-4,0,losathl,0113769
-3,0.0607,losathl,0113769
-2,0.0397,losathl,0113769
-1,0.0851,losathl,0113769
0,0.0198,losathl,0113769
1,0.0359,losathl,0113769
2,0.0408,losathl,0113769
3,0.0353,losathl,0113769
4,0.0504,losathl,0113769
5,0.0416,losathl,0113769
6,0.0569,losathl,0113769
7,0,losathl,0113769
8,0,losathl,0113769
-6,0,losatlc,0113769
-5,0,losatlc,0113769
-4,0,losatlc,0113769
-3,0.1512,losatlc,0113769
-2,0.1662,losatlc,0113769
-1,0.1347,losatlc,0113769
0,0.144,losatlc,0113769
1,0.245,losatlc,0113769
2,0.1935,losatlc,0113769
3,0.2296,losatlc,0113769
4,0.134,losatlc,0113769
5,0.1126,losatlc,0113769
6,0.1489,losatlc,0113769
7,0,losatlc,0113769
8,0,losatlc,0113769
-6,0,losatnl,0113769
-5,0,losatnl,0113769
-4,0,losatnl,0113769
-3,0.0571,losatnl,0113769
-2,0.0485,losatnl,0113769
-1,0.054,losatnl,0113769
0,0.0568,losatnl,0113769
1,0.0919,losatnl,0113769
2,0.0568,losatnl,0113769
3,0.0544,losatnl,0113769
4,0.0827,losatnl,0113769
5,0.0438,losatnl,0113769
6,0.0747,losatnl,0113769
7,0,losatnl,0113769
8,0,losatnl,0113769
-6,0,losatsf,0113769
-5,0,losatsf,0113769
-4,0,losatsf,0113769
-3,0.0427,losatsf,0113769
-2,0.0323,losatsf,0113769
-1,0.029,losatsf,0113769
0,0.0583,losatsf,0113769
1,0.0559,losatsf,0113769
2,0.0583,losatsf,0113769
3,0.0502,losatsf,0113769
4,0.0846,losatsf,0113769
5,0.0348,losatsf,0113769
6,0.0661,losatsf,0113769
7,0,losatsf,0113769
8,0,losatsf,0113769
-6,0,losatyh,0113769
-5,0,losatyh,0113769
-4,0,losatyh,0113769
-3,0.0217,losatyh,0113769
-2,0.0183,losatyh,0113769
-1,0.0154,losatyh,0113769
0,0.0195,losatyh,0113769
1,0.0441,losatyh,0113769
2,0.0436,losatyh,0113769
3,0.065,losatyh,0113769
4,0.0346,losatyh,0113769
5,0.0274,losatyh,0113769
6,0.0279,losatyh,0113769
7,0,losatyh,0113769
8,0,losatyh,0113769
-6,0,lssupac,0113769
-5,0,lssupac,0113769
-4,0,lssupac,0113769
-3,4e-4,lssupac,0113769
-2,0.001,lssupac,0113769
-1,1e-4,lssupac,0113769
0,0,lssupac,0113769
1,2e-4,lssupac,0113769
2,5e-4,lssupac,0113769
3,0,lssupac,0113769
4,0,lssupac,0113769
5,1e-4,lssupac,0113769
6,1e-4,lssupac,0113769
7,0,lssupac,0113769
8,0,lssupac,0113769
-6,0,lssuplt,0113769
-5,0,lssuplt,0113769
-4,0,lssuplt,0113769
-3,8e-4,lssuplt,0113769
-2,3e-4,lssuplt,0113769
-1,2e-4,lssuplt,0113769
0,2e-4,lssuplt,0113769
1,0,lssuplt,0113769
2,0,lssuplt,0113769
3,0,lssuplt,0113769
4,0,lssuplt,0113769
5,0,lssuplt,0113769
6,5e-4,lssuplt,0113769
7,0,lssuplt,0113769
8,0,lssuplt,0113769
-6,0,lssupnh,0113769
-5,0,lssupnh,0113769
-4,0,lssupnh,0113769
-3,4e-4,lssupnh,0113769
-2,1e-4,lssupnh,0113769
-1,3e-4,lssupnh,0113769
0,0,lssupnh,0113769
1,2e-4,lssupnh,0113769
2,3e-4,lssupnh,0113769
3,1e-4,lssupnh,0113769
4,0,lssupnh,0113769
5,0,lssupnh,0113769
6,1e-4,lssupnh,0113769
7,0,lssupnh,0113769
8,0,lssupnh,0113769
-6,0,lssupvl,0113769
-5,0,lssupvl,0113769
-4,0,lssupvl,0113769
-3,0.0034,lssupvl,0113769
-2,0.002,lssupvl,0113769
-1,0.0022,lssupvl,0113769
0,0.0028,lssupvl,0113769
1,0.0059,lssupvl,0113769
2,0.0039,lssupvl,0113769
3,0.0026,lssupvl,0113769
4,0.0019,lssupvl,0113769
5,0.0021,lssupvl,0113769
6,0.0024,lssupvl,0113769
7,0,lssupvl,0113769
8,0,lssupvl,0113769
-6,0,ghmh,0113770
-5,0,ghmh,0113770
-4,0,ghmh,0113770
-3,0.089,ghmh,0113770
-2,0.0791,ghmh,0113770
-1,0.0866,ghmh,0113770
0,0.0869,ghmh,0113770
1,0.0964,ghmh,0113770
2,0.0825,ghmh,0113770
3,0.0696,ghmh,0113770
4,0.1451,ghmh,0113770
5,0.0686,ghmh,0113770
6,0.1587,ghmh,0113770
7,0,ghmh,0113770
8,0,ghmh,0113770
-6,0,losat,0113770
-5,0,losat,0113770
-4,0,losat,0113770
-3,0.0557,losat,0113770
-2,0.0245,losat,0113770
-1,0.0778,losat,0113770
0,0.031,losat,0113770
1,0.0447,losat,0113770
2,0.0749,losat,0113770
3,0.0342,losat,0113770
4,0.0455,losat,0113770
5,0.0389,losat,0113770
6,0.0491,losat,0113770
7,0,losat,0113770
8,0,losat,0113770
-6,0,losateo,0113770
-5,0,losateo,0113770
-4,0,losateo,0113770
-3,0.1164,losateo,0113770
-2,0.0853,losateo,0113770
-1,0.0678,losateo,0113770
0,0.0826,losateo,0113770
1,0.0627,losateo,0113770
2,0.0873,losateo,0113770
3,0.0779,losateo,0113770
4,0.1159,losateo,0113770
5,0.0997,losateo,0113770
6,0.2015,losateo,0113770
7,0,losateo,0113770
8,0,losateo,0113770
-6,0,losatfs,0113770
-5,0,losatfs,0113770
-4,0,losatfs,0113770
-3,0.0289,losatfs,0113770
-2,0.025,losatfs,0113770
-1,0.0227,losatfs,0113770
0,0.017,losatfs,0113770
1,0.0207,losatfs,0113770
2,0.0286,losatfs,0113770
3,0.0288,losatfs,0113770
4,0.0284,losatfs,0113770
5,0.0376,losatfs,0113770
6,0.0563,losatfs,0113770
7,0,losatfs,0113770
8,0,losatfs,0113770
-6,0,losatft,0113770
-5,0,losatft,0113770
-4,0,losatft,0113770
-3,0.0488,losatft,0113770
-2,0.0267,losatft,0113770
-1,0.0198,losatft,0113770
0,0.0148,losatft,0113770
1,0.0126,losatft,0113770
2,0.0112,losatft,0113770
3,0.009,losatft,0113770
4,0.0108,losatft,0113770
5,0.0083,losatft,0113770
6,0.0115,losatft,0113770
7,0,losatft,0113770
8,0,losatft,0113770
-6,0,losathl,0113770
-5,0,losathl,0113770
-4,0,losathl,0113770
-3,0.1022,losathl,0113770
-2,0.0573,losathl,0113770
-1,0.0525,losathl,0113770
0,0.1402,losathl,0113770
1,0.0724,losathl,0113770
2,0.1,losathl,0113770
3,0.0662,losathl,0113770
4,0.058,losathl,0113770
5,0.2852,losathl,0113770
6,0.1364,losathl,0113770
7,0,losathl,0113770
8,0,losathl,0113770
-6,0,losatlc,0113770
-5,0,losatlc,0113770
-4,0,losatlc,0113770
-3,0.0589,losatlc,0113770
-2,0.0778,losatlc,0113770
-1,0.0599,losatlc,0113770
0,0.1037,losatlc,0113770
1,0.0559,losatlc,0113770
2,0.0698,losatlc,0113770
3,0.053900000000000003,losatlc,0113770
4,0.0765,losatlc,0113770
5,0.0469,losatlc,0113770
6,0.0886,losatlc,0113770
7,0,losatlc,0113770
8,0,losatlc,0113770
-6,0,losatnl,0113770
-5,0,losatnl,0113770
-4,0,losatnl,0113770
-3,0.2436,losatnl,0113770
-2,0.043,losatnl,0113770
-1,0.2197,losatnl,0113770
0,0.0563,losatnl,0113770
1,0.1185,losatnl,0113770
2,0.098,losatnl,0113770
3,0.1122,losatnl,0113770
4,0.1051,losatnl,0113770
5,0.0875,losatnl,0113770
6,0.1774,losatnl,0113770
7,0,losatnl,0113770
8,0,losatnl,0113770
-6,0,losatsf,0113770
-5,0,losatsf,0113770
-4,0,losatsf,0113770
-3,0.0503,losatsf,0113770
-2,0.0182,losatsf,0113770
-1,0.0124,losatsf,0113770
0,0.0156,losatsf,0113770
1,0.017,losatsf,0113770
2,0.0098,losatsf,0113770
3,0.0161,losatsf,0113770
4,0.0185,losatsf,0113770
5,0.0161,losatsf,0113770
6,0.0175,losatsf,0113770
7,0,losatsf,0113770
8,0,losatsf,0113770
-6,0,losatyh,0113770
-5,0,losatyh,0113770
-4,0,losatyh,0113770
-3,0.1334,losatyh,0113770
-2,0.0334,losatyh,0113770
-1,0.209,losatyh,0113770
0,0.111,losatyh,0113770
1,0.0976,losatyh,0113770
2,0.0623,losatyh,0113770
3,0.0682,losatyh,0113770
4,0.0547,losatyh,0113770
5,0.0521,losatyh,0113770
6,0.0598,losatyh,0113770
7,0,losatyh,0113770
8,0,losatyh,0113770
-6,0,lssupac,0113770
-5,0,lssupac,0113770
-4,0,lssupac,0113770
-3,2e-4,lssupac,0113770
-2,2e-4,lssupac,0113770
-1,0,lssupac,0113770
0,0,lssupac,0113770
1,5e-4,lssupac,0113770
2,0,lssupac,0113770
3,3e-4,lssupac,0113770
4,0,lssupac,0113770
5,0,lssupac,0113770
6,4e-4,lssupac,0113770
7,0,lssupac,0113770
8,0,lssupac,0113770
-6,0,lssuplt,0113770
-5,0,lssuplt,0113770
-4,0,lssuplt,0113770
-3,0.002,lssuplt,0113770
-2,0,lssuplt,0113770
-1,0,lssuplt,0113770
0,0,lssuplt,0113770
1,0,lssuplt,0113770
2,1e-4,lssuplt,0113770
3,7e-4,lssuplt,0113770
4,4e-4,lssuplt,0113770
5,0,lssuplt,0113770
6,3e-4,lssuplt,0113770
7,0,lssuplt,0113770
8,0,lssuplt,0113770
-6,0,lssupnh,0113770
-5,0,lssupnh,0113770
-4,0,lssupnh,0113770
-3,1e-4,lssupnh,0113770
-2,0,lssupnh,0113770
-1,0,lssupnh,0113770
0,6e-4,lssupnh,0113770
1,2e-4,lssupnh,0113770
2,1e-4,lssupnh,0113770
3,6e-4,lssupnh,0113770
4,3e-4,lssupnh,0113770
5,0.001,lssupnh,0113770
6,0.0011,lssupnh,0113770
7,0,lssupnh,0113770
8,0,lssupnh,0113770
-6,0,lssupvl,0113770
-5,0,lssupvl,0113770
-4,0,lssupvl,0113770
-3,0.0131,lssupvl,0113770
-2,0.0156,lssupvl,0113770
-1,0.0106,lssupvl,0113770
0,0.0071,lssupvl,0113770
1,0.009,lssupvl,0113770
2,0.0093,lssupvl,0113770
3,0.0115,lssupvl,0113770
4,0.0088,lssupvl,0113770
5,0.0121,lssupvl,0113770
6,0.0156,lssupvl,0113770
7,0,lssupvl,0113770
8,0,lssupvl,0113770
-6,0,ghmh,0114709
-5,0,ghmh,0114709
-4,0,ghmh,0114709
-3,0.1518,ghmh,0114709
-2,0.1509,ghmh,0114709
-1,0.0289,ghmh,0114709
0,0.4774,ghmh,0114709
1,0.1498,ghmh,0114709
2,0.2185,ghmh,0114709
3,0.1377,ghmh,0114709
4,0.1336,ghmh,0114709
5,0.1195,ghmh,0114709
6,0.1488,ghmh,0114709
7,0,ghmh,0114709
8,0,ghmh,0114709
-6,0,losat,0114709
-5,0,losat,0114709
-4,0,losat,0114709
-3,0.4207,losat,0114709
-2,0.1059,losat,0114709
-1,0.1353,losat,0114709
0,0.1272,losat,0114709
1,0.125,losat,0114709
2,0.2134,losat,0114709
3,0.0865,losat,0114709
4,0.4135,losat,0114709
5,0.1668,losat,0114709
6,0.1745,losat,0114709
7,0,losat,0114709
8,0,losat,0114709
-6,0,losateo,0114709
-5,0,losateo,0114709
-4,0,losateo,0114709
-3,0.0665,losateo,0114709
-2,0.0295,losateo,0114709
-1,0.0348,losateo,0114709
0,0.0274,losateo,0114709
1,0.0324,losateo,0114709
2,0.0444,losateo,0114709
3,0.0202,losateo,0114709
4,0.0356,losateo,0114709
5,0.0284,losateo,0114709
6,0.0271,losateo,0114709
7,0,losateo,0114709
8,0,losateo,0114709
-6,0,losatfs,0114709
-5,0,losatfs,0114709
-4,0,losatfs,0114709
-3,0.0504,losatfs,0114709
-2,0.0293,losatfs,0114709
-1,0.0419,losatfs,0114709
0,0.0319,losatfs,0114709
1,0.0277,losatfs,0114709
2,0.0223,losatfs,0114709
3,0.0339,losatfs,0114709
4,0.0279,losatfs,0114709
5,0.0337,losatfs,0114709
6,0.0327,losatfs,0114709
7,0,losatfs,0114709
8,0,losatfs,0114709
-6,0,losatft,0114709
-5,0,losatft,0114709
-4,0,losatft,0114709
-3,0.0893,losatft,0114709
-2,0.0768,losatft,0114709
-1,0.0661,losatft,0114709
0,0.3312,losatft,0114709
1,0.1211,losatft,0114709
2,0.1401,losatft,0114709
3,0.147,losatft,0114709
4,0.091,losatft,0114709
5,0.3828,losatft,0114709
6,0.175,losatft,0114709
7,0,losatft,0114709
8,0,losatft,0114709
-6,0,losathl,0114709
-5,0,losathl,0114709
-4,0,losathl,0114709
-3,0.0882,losathl,0114709
-2,0.0673,losathl,0114709
-1,0.0746,losathl,0114709
0,0.1003,losathl,0114709
1,0.0922,losathl,0114709
2,0.0869,losathl,0114709
3,0.081,losathl,0114709
4,0.0679,losathl,0114709
5,0.0985,losathl,0114709
6,0.1156,losathl,0114709
7,0,losathl,0114709
8,0,losathl,0114709
-6,0,losatlc,0114709
-5,0,losatlc,0114709
-4,0,losatlc,0114709
-3,0.0952,losatlc,0114709
-2,0.0515,losatlc,0114709
-1,0.0735,losatlc,0114709
0,0.0578,losatlc,0114709
1,0.0812,losatlc,0114709
2,0.0547,losatlc,0114709
3,0.0635,losatlc,0114709
4,0.0756,losatlc,0114709
5,0.0621,losatlc,0114709
6,0.1628,losatlc,0114709
7,0,losatlc,0114709
8,0,losatlc,0114709
-6,0,losatnl,0114709
-5,0,losatnl,0114709
-4,0,losatnl,0114709
-3,0.1222,losatnl,0114709
-2,0.0913,losatnl,0114709
-1,0.1341,losatnl,0114709
0,0.0605,losatnl,0114709
1,0.0813,losatnl,0114709
2,0.0824,losatnl,0114709
3,0.0515,losatnl,0114709
4,0.1176,losatnl,0114709
5,0.0765,losatnl,0114709
6,0.0859,losatnl,0114709
7,0,losatnl,0114709
8,0,losatnl,0114709
-6,0,losatsf,0114709
-5,0,losatsf,0114709
-4,0,losatsf,0114709
-3,0.0211,losatsf,0114709
-2,0.0639,losatsf,0114709
-1,0.0176,losatsf,0114709
0,0.0599,losatsf,0114709
1,0.0227,losatsf,0114709
2,0.028,losatsf,0114709
3,0.0226,losatsf,0114709
4,0.0244,losatsf,0114709
5,0.0303,losatsf,0114709
6,0.023,losatsf,0114709
7,0,losatsf,0114709
8,0,losatsf,0114709
-6,0,losatyh,0114709
-5,0,losatyh,0114709
-4,0,losatyh,0114709
-3,0.0607,losatyh,0114709
-2,0.0448,losatyh,0114709
-1,0.1506,losatyh,0114709
0,0.0893,losatyh,0114709
1,0.0685,losatyh,0114709
2,0.0661,losatyh,0114709
3,0.063,losatyh,0114709
4,0.0549,losatyh,0114709
5,0.0547,losatyh,0114709
6,0.0586,losatyh,0114709
7,0,losatyh,0114709
8,0,losatyh,0114709
-6,0,lssupac,0114709
-5,0,lssupac,0114709
-4,0,lssupac,0114709
-3,0.0668,lssupac,0114709
-2,0.0497,lssupac,0114709
-1,0.1349,lssupac,0114709
0,0.0559,lssupac,0114709
1,0.0604,lssupac,0114709
2,0.4629,lssupac,0114709
3,0.2582,lssupac,0114709
4,0.0939,lssupac,0114709
5,0.3233,lssupac,0114709
6,0.1555,lssupac,0114709
7,0,lssupac,0114709
8,0,lssupac,0114709
-6,0,lssuplt,0114709
-5,0,lssuplt,0114709
-4,0,lssuplt,0114709
-3,0.065,lssuplt,0114709
-2,0.0624,lssuplt,0114709
-1,0.0843,lssuplt,0114709
0,0.0887,lssuplt,0114709
1,0.0397,lssuplt,0114709
2,0.5568,lssuplt,0114709
3,0.1572,lssuplt,0114709
4,0.1627,lssuplt,0114709
5,0.2866,lssuplt,0114709
6,0.1796,lssuplt,0114709
7,0,lssuplt,0114709
8,0,lssuplt,0114709
-6,0,lssupnh,0114709
-5,0,lssupnh,0114709
-4,0,lssupnh,0114709
-3,0.0216,lssupnh,0114709
-2,0.0125,lssupnh,0114709
-1,0.0117,lssupnh,0114709
0,0.128,lssupnh,0114709
1,0.0468,lssupnh,0114709
2,0.0335,lssupnh,0114709
3,0.0235,lssupnh,0114709
4,0.0194,lssupnh,0114709
5,0.0194,lssupnh,0114709
6,0.0196,lssupnh,0114709
7,0,lssupnh,0114709
8,0,lssupnh,0114709
-6,0,lssupvl,0114709
-5,0,lssupvl,0114709
-4,0,lssupvl,0114709
-3,0.1544,lssupvl,0114709
-2,0.0804,lssupvl,0114709
-1,0.1381,lssupvl,0114709
0,0.1897,lssupvl,0114709
1,0.089,lssupvl,0114709
2,0.2988,lssupvl,0114709
3,0.1919,lssupvl,0114709
4,0.1605,lssupvl,0114709
5,0.1219,lssupvl,0114709
6,0.1472,lssupvl,0114709
7,0,lssupvl,0114709
8,0,lssupvl,0114709
-6,0,ghmh,0115876
-5,0,ghmh,0115876
-4,0,ghmh,0115876
-3,0.0503,ghmh,0115876
-2,0.044,ghmh,0115876
-1,0.039,ghmh,0115876
0,0.0426,ghmh,0115876
1,0.0479,ghmh,0115876
2,0.0487,ghmh,0115876
3,0.0467,ghmh,0115876
4,0.0506,ghmh,0115876
5,0.0466,ghmh,0115876
6,0.0613,ghmh,0115876
7,0,ghmh,0115876
8,0,ghmh,0115876
-6,0,losat,0115876
-5,0,losat,0115876
-4,0,losat,0115876
-3,0.1399,losat,0115876
-2,0.0562,losat,0115876
-1,0.217,losat,0115876
0,0.1054,losat,0115876
1,0.0746,losat,0115876
2,0.1048,losat,0115876
3,0.0979,losat,0115876
4,0.2301,losat,0115876
5,0.0624,losat,0115876
6,0.1477,losat,0115876
7,0,losat,0115876
8,0,losat,0115876
-6,0,losateo,0115876
-5,0,losateo,0115876
-4,0,losateo,0115876
-3,0.0588,losateo,0115876
-2,0.0275,losateo,0115876
-1,0.0207,losateo,0115876
0,0.0256,losateo,0115876
1,0.037,losateo,0115876
2,0.0247,losateo,0115876
3,0.027,losateo,0115876
4,0.0349,losateo,0115876
5,0.0209,losateo,0115876
6,0.3067,losateo,0115876
7,0,losateo,0115876
8,0,losateo,0115876
-6,0,losatfs,0115876
-5,0,losatfs,0115876
-4,0,losatfs,0115876
-3,0.0429,losatfs,0115876
-2,0.0336,losatfs,0115876
-1,0.0344,losatfs,0115876
0,0.0487,losatfs,0115876
1,0.0361,losatfs,0115876
2,0.0263,losatfs,0115876
3,0.0313,losatfs,0115876
4,0.029,losatfs,0115876
5,0.0452,losatfs,0115876
6,0.0329,losatfs,0115876
7,0,losatfs,0115876
8,0,losatfs,0115876
-6,0,losatft,0115876
-5,0,losatft,0115876
-4,0,losatft,0115876
-3,0.086,losatft,0115876
-2,0.0389,losatft,0115876
-1,0.0514,losatft,0115876
0,0.0419,losatft,0115876
1,0.0258,losatft,0115876
2,0.0246,losatft,0115876
3,0.0266,losatft,0115876
4,0.0279,losatft,0115876
5,0.0324,losatft,0115876
6,0.0341,losatft,0115876
7,0,losatft,0115876
8,0,losatft,0115876
-6,0,losathl,0115876
-5,0,losathl,0115876
-4,0,losathl,0115876
-3,0.1026,losathl,0115876
-2,0.0549,losathl,0115876
-1,0.2375,losathl,0115876
0,0.1797,losathl,0115876
1,0.0988,losathl,0115876
2,0.1102,losathl,0115876
3,0.0831,losathl,0115876
4,0.0728,losathl,0115876
5,0.0785,losathl,0115876
